ZN-E,PH-E,DBO-E,DQO-E,SS-E,SSV-E,SED-E,COND-E,PH-P,DBO-P,SS-P,SSV-P,SED-P,COND-P,PH-D,DBO-D,DQO-D,SS-D,SSV-D,SED-D,COND-D,PH-S,DBO-S,DQO-S,SS-S,SSV-S,SED-S,COND-S,RD-DBO-P,RD-SS-P,RD-SED-P,RD-DBO-S,RD-DQO-S,RD-DBO-G,RD-DQO-G,RD-SS-G
-6.092993665163249e-09,8.054535302615129e-10,-6.985857170516141e-10,-2.45494696793358e-09,-9.09478553579035e-09,2.54102894281516e-08,-2.9330284312401034e-09,5.147404780192488e-09,1.1846773145807177e-09,2.7145041769927047e-08,-8.479519642001776e-09,3.1922690713059865e-08,2.2317007353223062e-08,-1.9884879298714964e-09,7.646393407334529e-09,-6.467005320143215e-09,-1.466192792176635e-10,-6.655079987094581e-09,-4.0929011568824336e-10,2.8109430338929542e-08,1.890691159189828e-09,-7.408803792685603e-09,5.439770883741701e-09,1.0342339207269902e-09,-1.0094183683362346e-09,-5.817060921842199e-08,2.886151873049414e-09,-3.6447310031162417e-09,3.425755279451437e-08,-5.69488762813819e-08,-4.6297943256945473e-10,-1.8656690081719773e-09,-9.913548204565359e-09,5.2680861895026965e-09,6.097103377733504e-09,1.428280871351717e-08
-1.0461009058992943e-08,1.450891451426628e-08,1.316244058191529e-10,-2.065271911821931e-09,5.3209487926864085e-09,-2.951489241898031e-08,5.1283244095756686e-08,1.1662668109035934e-08,-2.7953834802474375e-08,4.153813681906371e-10,2.9090772013518063e-09,7.171055305121854e-09,-5.157935245581058e-09,-5.385555279513454e-09,-3.6552675886092345e-09,-4.5908381318682245e-08,-1.6187459705996332e-08,-4.4095313178615925e-08,3.1862455555919933e-10,9.901110153975878e-09,-1.125037528415529e-10,-7.408803792685603e-09,-4.125195796067516e-09,1.0342339207269902e-09,5.883153075814107e-09,-1.9620184088520176e-09,2.886151873049414e-09,1.0992751542371337e-08,-2.1129167415701033e-08,-3.778855095504241e-08,3.860983244230454e-08,2.6833030242201517e-10,2.2419154088737514e-08,-2.611030891497279e-09,2.9601526563283187e-08,1.3488330119493241e-08
-4.102432338282114e-09,8.054535302615129e-10,5.467294811323242e-10,1.2379888780778003e-09,5.968184668692089e-09,-5.69774827319236e-08,-2.9330284312401034e-09,-3.1617952700457863e-09,-2.8949552199897255e-08,1.0060957067459242e-09,-2.6532760655229026e-08,1.268937088738653e-08,-5.157935245581058e-09,-5.31543858928174e-09,7.646393407334529e-09,4.876069326087418e-08,-4.764859795614029e-08,-4.4095313178615925e-08,-1.3216137184635102e-08,-4.1827339647415585e-09,6.102233607307994e-09,-7.452508166139182e-09,5.439770883741701e-09,1.3035074408751512e-10,-4.915811646633017e-10,8.334427370471076e-09,2.886151873049414e-09,-2.069307170060597e-09,3.875288423493828e-08,9.732839312270869e-09,-9.941077683262023e-10,6.706251276522579e-09,-1.187552056691743e-09,-4.380329682307504e-09,3.2838178287697417e-09,2.736547466408723e-08
5.822325510607129e-09,4.787029017627731e-08,,-2.210376237599121e-08,1.3937776627281906e-10,2.4809266863101698e-09,-7.68942293172259e-09,7.2353497082566776e-09,3.198271714133227e-08,-4.4341612048803825e-09,1.7983032146728917e-09,5.283455672966397e-09,-5.031757233098233e-10,2.3261672726926363e-09,-3.6552675886092345e-09,1.615028488721748e-08,8.960513497857647e-09,1.6649718409533776e-09,-1.405988636626887e-08,-4.1827339647415585e-09,-1.66987200456159e-09,-7.496212539592761e-09,8.561120756755969e-09,-9.421378732721308e-09,-6.8663154051407105e-09,-6.308688793588146e-09,7.391776246645776e-09,2.92064300522199e-09,-1.1971948321587433e-08,-4.574166934112611e-09,1.4248242863335037e-08,5.114730611266438e-09,1.3837290202545205e-09,,1.3702229795242715e-08,-5.389120989740537e-10
9.8034481643694e-09,4.787029017627731e-08,-4.849636414672176e-09,2.3979405794349873e-08,-9.742021411796031e-09,-2.501091200812766e-08,-6.103958199998871e-09,6.140245395469535e-09,-2.7953834802474375e-08,-5.734680202928999e-09,-3.495696870858822e-09,3.0727120847728884e-09,-2.830555456689865e-09,-9.306666964858934e-10,4.4647720631729726e-08,5.6122757774446086e-08,4.00995534555193e-08,-1.1908472194455122e-09,8.902076409356141e-09,-6.665093615909612e-10,-6.274708808096108e-10,8.547654944957017e-11,3.4258433589950954e-09,-5.302815894725477e-10,2.177948738024682e-09,-2.220061828817066e-09,7.391776246645776e-09,1.0416565388027266e-09,4.7743547781919915e-08,-6.205488727040187e-11,1.4248242863335037e-08,-2.606175064645555e-08,7.538444091181873e-09,8.916985816398437e-09,1.1887078266159534e-08,-1.3206655435915593e-08
-6.092993665163249e-09,2.501861551262863e-09,9.618345425677077e-10,2.826440959058374e-08,6.291802578939354e-09,7.072647800754339e-09,-2.9330284312401034e-09,1.8126799616879907e-08,-2.8949552199897255e-08,1.6264528057696737e-08,1.0915044812431773e-08,2.530754672491753e-08,-5.157935245581058e-09,-4.684388543729767e-09,7.646393407334529e-09,8.950591240397543e-10,-2.6230161098705906e-09,-2.7455209550275583e-08,1.7151443043594838e-09,-2.2391054121939646e-08,1.0509487002874351e-08,-7.452508166139182e-09,1.812608740880961e-08,-7.74235847655902e-09,5.4809678129430495e-08,-7.74867081609898e-09,-1.469943819443209e-10,-6.990568013343079e-09,2.4101556639344324e-08,3.637604861772559e-08,2.439104851426066e-08,2.1245452286322575e-08,-7.280914787743953e-09,-9.743378992510543e-09,1.6387545098695e-08,1.830829088333985e-08
-1.0461009058992943e-08,-2.3741404064914207e-08,,-4.905882450279009e-09,-2.5341542475576517e-09,-2.501091200812766e-08,7.128046000670629e-10,-3.5584350743800286e-10,-2.8949552199897255e-08,,-8.811805660147165e-10,2.9405889945266495e-08,-1.1213076467342376e-08,-6.502000188257639e-10,7.646393407334529e-09,,1.9766978720525685e-08,-4.825533927999004e-08,-3.073675688969324e-11,-1.3286894029462815e-08,-6.274708808096108e-10,-7.408803792685603e-09,,-1.0146384121778595e-08,1.1221883700063273e-09,-1.2013780525954587e-08,2.886151873049414e-09,9.251143684441132e-09,,-9.174537407563577e-09,-1.7524622031306336e-09,,-1.187552056691743e-09,,5.6068951148624535e-09,3.248174201830878e-09
-4.102432338282114e-09,4.787029017627731e-08,,2.029473622489064e-08,1.366147867054579e-08,2.5585771945557667e-08,8.717191413154524e-10,2.539589011307797e-09,3.198271714133227e-08,,-6.6980838930863484e-09,-4.0271470602704085e-09,1.360704993125239e-09,-4.1445405440931893e-10,-3.6552675886092345e-09,,1.0458280130798414e-08,2.370623107539327e-10,4.1145288287580684e-08,-1.3286894029462815e-08,3.863658559755123e-09,-7.408803792685603e-09,,-9.3068739381863e-09,-1.7544435126914948e-08,-3.654553903942315e-08,2.886151873049414e-09,-3.977098983476424e-09,,-1.1900830390598749e-09,-9.941077683262023e-10,,2.4776842522111764e-09,,-6.048747336340199e-10,1.9367596193475833e-08
6.817606174047697e-09,8.054535302615129e-10,,2.3092398548918425e-09,4.997330854683568e-09,1.6256092250088727e-08,4.358637617496441e-09,1.036726704484181e-08,1.1846773145807177e-09,,5.491109761335267e-09,3.0004692341822903e-09,-5.031757233098233e-10,-2.024310674642038e-08,7.646393407334529e-09,,1.0458280130798414e-08,9.828308722426016e-10,1.4115176916185135e-08,-6.665093615909612e-10,-4.6784806695399084e-08,-7.408803792685603e-09,,1.1489846518664137e-08,-7.901989784731e-09,-3.024279648933259e-08,7.391776246645776e-09,6.219956816266858e-08,,-1.7769297255831873e-08,-1.411272765317051e-09,,-4.232805284054564e-08,,1.1887078266159534e-08,6.355511117384083e-09
1.298273660799154e-08,-4.616248383548793e-09,-2.7314898121133524e-09,-1.9035959808455516e-08,5.968184668692089e-09,-2.0243707377076703e-08,-2.9330284312401034e-09,-4.0058389938479877e-10,1.5165804723160647e-09,,9.31385130131801e-09,2.1047630971438025e-08,-5.157935245581058e-09,4.034363287885867e-09,-3.6552675886092345e-09,-5.353944398933663e-09,-2.838700452478804e-08,1.6649718409533776e-09,3.1862455555919933e-10,1.4025586303478832e-08,-1.0883729750776894e-08,-7.408803792685603e-09,1.2109987040931358e-09,3.09228531669703e-10,4.329641478673096e-09,2.953000691197083e-12,7.391776246645776e-09,7.131529438167417e-11,,-2.576972302215097e-09,1.944337246762018e-09,-9.533150435725446e-09,8.776537274712837e-10,1.1806440936013018e-08,1.9588761723809966e-09,-1.1127155655210608e-09
-4.102432338282114e-09,8.054535302615129e-10,1.4159954209169712e-08,2.459627279627341e-08,-3.505008047688385e-09,1.4119472258045107e-10,-1.434727114890677e-08,1.0976618725067055e-08,1.5165804723160647e-09,-4.4341612048803825e-09,5.310867523533602e-09,-2.6100410388529838e-08,1.3934486398081702e-08,9.145697865697855e-09,-1.7297251825310056e-09,-2.4404152143553404e-08,2.6402241948275673e-08,-1.6339413710930728e-08,-9.84113779356477e-09,2.3129746340444512e-08,-2.880025329332625e-09,-7.452508166139182e-09,8.561120756755969e-09,-3.659066605266048e-08,1.7596947121667483e-08,1.2599537080326684e-08,-2.311616537076233e-09,-1.994606771416052e-10,-4.0357661656997834e-09,-1.34719173594533e-08,-4.76688277739612e-09,-2.8060293810749926e-09,-1.0843897002565939e-08,5.696622645823268e-09,7.603164875469304e-09,7.344235553041756e-09
6.817606174047697e-09,8.054535302615129e-10,1.056152301032176e-11,-1.0741320222162898e-08,1.301424285005126e-08,2.54102894281516e-08,-6.103958199998871e-09,2.8843518684595892e-08,1.5165804723160647e-09,3.075964621901406e-09,-8.486968211540713e-10,5.283455672966397e-09,1.360704993125239e-09,-4.3072411859412796e-08,-1.7297251825310056e-09,4.6306671830365076e-08,3.0468756850865475e-08,-6.655079987094581e-09,-4.718399559955344e-09,1.4025586303478832e-08,-1.1498821173017149e-08,-7.452508166139182e-09,-1.0038459508088238e-09,-4.498822703258298e-09,-6.348478243101141e-09,3.4850298480382236e-09,7.391776246645776e-09,-3.077489707514758e-09,-2.1462278843031868e-08,3.002887369318863e-09,-1.0359566759987615e-08,-6.712069344771976e-09,3.469384807219811e-09,1.9201870538054777e-08,1.6320701318184305e-09,-2.298773871256543e-08
-6.092993665163249e-09,8.054535302615129e-10,,4.795455676998017e-08,-2.2431199259154155e-11,1.1722864567964564e-08,-1.8469847873348044e-08,-1.1888970363749252e-09,1.5165804723160647e-09,,1.2429162143945405e-09,-1.064229221414692e-08,1.0206725020722729e-08,-1.3290063563542454e-09,-1.7297251825310056e-09,3.274647109030582e-08,4.306164258505163e-09,-6.655079987094581e-09,-4.718399559955344e-09,-6.665093615909612e-10,-3.642839419004673e-09,-7.452508166139182e-09,-2.45634685924756e-08,-1.255040971148702e-08,2.6255997376267715e-11,-1.133457061541776e-08,2.886151873049414e-09,-2.5403750214536558e-08,,1.3903745543775159e-08,1.8324219475118753e-08,-2.211979233113226e-08,1.588106790517685e-08,,2.44908593405313e-09,-1.3471482207538799e-08
5.822325510607129e-09,8.054535302615129e-10,3.8249488021335765e-09,-2.210376237599121e-08,1.2690624884292845e-08,-2.4923170194313116e-08,4.358637617496441e-09,-4.917383084057647e-09,1.5165804723160647e-09,,1.9710969662023459e-10,-4.297850098033962e-08,-5.157935245581058e-09,-9.194865181749723e-10,-1.7297251825310056e-09,-2.3179587693711312e-09,-7.144497271571737e-09,9.828308722426016e-10,-1.5024117949735682e-08,2.3129746340444512e-08,3.681927027154863e-09,-7.452508166139182e-09,8.561120756755969e-09,4.3925204140649043e-08,-2.9258229172768324e-08,1.0806587902312259e-08,2.886151873049414e-09,-2.3740600457733407e-10,,4.879521453560187e-09,1.8324219475118753e-08,-1.3801150666736817e-08,-2.416547828509863e-08,-8.347465607627669e-09,7.929970846642931e-09,-5.5897398043569524e-08
-4.102432338282114e-09,4.787029017627731e-08,-1.4812158055654834e-08,3.1357011209820485e-08,3.055623226666526e-09,1.1635122754150018e-08,7.84555609367743e-09,-4.827902300164055e-09,1.5165804723160647e-09,,-8.811805660147165e-10,2.9405889945266495e-08,3.6890731025529533e-09,2.4868934356270245e-08,-3.6552675886092345e-09,-2.0078073204032876e-08,5.642881828471502e-09,-6.655079987094581e-09,-1.4564471850775362e-09,1.4025586303478832e-08,5.668873814812514e-09,-7.452508166139182e-09,-1.0038459508088238e-09,-2.0947971135498733e-09,-1.1687538048477109e-08,3.82463560821833e-09,-1.469943819443209e-10,-2.6077431047877297e-09,,-1.1045258374586808e-08,1.944337246762018e-09,-1.2954985695312615e-10,-3.454668162650165e-09,5.2680861895026965e-09,1.3048617686362007e-08,-1.1158623913765098e-08
5.822325510607129e-09,-4.616248383548793e-09,1.7920446862551564e-09,1.290886447735673e-08,-2.3723452646784438e-09,1.1722864567964564e-08,7.84555609367743e-09,-3.0914889537214663e-09,1.1846773145807177e-09,1.9386350511019224e-10,1.2516238323545537e-08,-1.9162122555371752e-08,-5.157935245581058e-09,-1.8174368954237963e-10,7.646393407334529e-09,-4.5563173893536923e-11,4.306164258505163e-09,-6.655079987094581e-09,3.779338175746716e-09,-4.1827339647415585e-09,3.5700922218495634e-09,-7.452508166139182e-09,-9.033873926700409e-10,-2.8653583727944465e-08,-4.71495183174131e-10,-1.2013780525954587e-08,-1.469943819443209e-10,4.6910562101487585e-09,-8.306838272797989e-10,-5.720182483237579e-08,3.859215613744027e-09,-1.467788848796836e-09,-1.699861151838178e-08,-1.0611723435735576e-10,-1.0111281922853266e-08,4.233084785476571e-10
8.325787526075601e-08,2.501861551262863e-09,,4.180241908180449e-08,8.483591718011496e-09,2.393184928006775e-09,-2.9566261439128994e-08,-3.788574098884112e-08,-2.928145537151039e-08,-8.573899035191346e-09,-2.1729180010865434e-08,5.559114002462451e-10,3.1626526508787833e-08,-5.673204350742367e-09,7.646393407334529e-09,4.3852650399855975e-08,4.0526338729307554e-08,4.183376889344004e-08,-1.3999645775975011e-08,4.219327465193601e-08,2.9470296869504864e-08,-7.452508166139182e-09,-1.0038459508088238e-09,-4.13632003648523e-09,-1.1687538048477109e-08,2.953000691197083e-12,-2.311616537076233e-09,1.1644201070026838e-07,5.673421132890155e-08,-2.1475080047572703e-09,1.0968608354922083e-08,7.248731503928241e-09,-2.074565019771768e-08,,-1.112713354789463e-08,4.272189130238857e-09
5.822325510607129e-09,8.054535302615129e-10,-3.1892161411750664e-09,1.3922056285586848e-09,-2.695963202681284e-09,-3.863984243679397e-08,4.358637617496441e-09,4.205696069181641e-09,-2.8949552199897255e-08,4.749265702930217e-10,1.2516238323545537e-08,2.9082747321496072e-08,-2.3640911311906265e-09,8.062480627568647e-09,1.3297226209019186e-08,3.4375967489230774e-09,-4.1914628365335993e-10,1.6649718409533776e-09,3.839578710529423e-09,-6.665093615909612e-10,1.0411631556905832e-08,-7.496212539592761e-09,-1.910351155043344e-09,-2.396003717652917e-08,-7.3841525949358555e-09,2.6047354828584446e-08,-1.469943819443209e-10,3.541263116080273e-11,-9.139616841125076e-10,1.521852854846628e-08,-2.8709983418417906e-09,-1.1413869627219242e-08,4.967163014235609e-09,9.774060671929874e-09,-2.2888203221604897e-08,-2.136730486990146e-09
-2.597055825948047e-08,8.054535302615129e-10,-2.846800406519634e-08,4.180241908180449e-08,-3.1813901096855446e-09,2.5101728473586604e-09,7.128046000670629e-10,4.39744055058533e-09,1.1846773145807177e-09,7.746871588665272e-09,-2.4498903461456223e-09,5.4157525353204505e-08,1.360704993125239e-09,-4.021871335968541e-09,-1.7297251825310056e-09,-5.817848891531696e-08,-2.1324956245294402e-08,-1.9135157791616564e-08,-2.1774115399608718e-08,2.3129746340444512e-08,9.866436945227264e-09,-7.496212539592761e-09,1.812608740880961e-08,1.4008376902907571e-08,-4.0972023329644e-08,3.226984790494214e-09,-1.469943819443209e-10,-2.235491153301794e-09,2.235416629581266e-09,-4.7888990828415245e-09,9.375923926135954e-09,-1.467788848796836e-09,-8.90139650877586e-09,-1.317167258596541e-08,-9.965595682004391e-09,-2.3517392255811842e-08
3.444871471414146e-09,8.054535302615129e-10,1.0094146074557386e-08,1.99092346775398e-10,-8.44754965978467e-09,4.76216421851916e-09,-2.9330284312401034e-09,-1.256609966082678e-08,1.1846773145807177e-09,1.3425309253189965e-08,-1.2482503475297335e-08,-3.865575748385197e-09,3.2245857095603014e-09,-4.35312996760473e-09,-1.7297251825310056e-09,2.5384406798778514e-08,4.823258348274351e-08,-1.0815105921935242e-08,1.7151443043594838e-09,-2.2391054121939646e-08,1.4293726202652124e-09,-7.452508166139182e-09,9.668543077268055e-09,-1.9996542269251627e-10,1.1222212881190075e-08,-1.0220831347940162e-08,-1.469943819443209e-10,1.0483120982396343e-08,-1.7051009493229685e-09,4.284713939206597e-08,-4.560262190089759e-08,-2.480449998176759e-09,2.0394850586136215e-08,-2.5073076614923195e-08,1.7954739084391491e-09,2.736547466408723e-08
5.822325510607129e-09,8.054535302615129e-10,-2.5892131105820226e-08,1.4751199262086345e-08,5.3209487926864085e-09,2.36393822572456e-09,-5.78612913137988e-09,-9.48531414524112e-09,1.1846773145807177e-09,1.9386350511019224e-10,4.5102707124655694e-09,1.4270914561187453e-08,-3.5969978731675845e-11,-1.5264823294280916e-08,-3.6552675886092345e-09,-2.4404152143553404e-08,4.823258348274351e-08,-1.9135157791616564e-08,5.587318996358448e-09,-4.1827339647415585e-09,1.4091958766559998e-08,-7.452508166139182e-09,-1.0568812658373616e-08,1.1604351257687995e-08,-2.3401332205352787e-08,-3.4969224738112814e-09,-1.469943819443209e-10,1.0952867557367796e-08,3.2481701772724136e-08,1.3600755521814278e-08,-9.941077683262023e-10,-1.467788848796836e-09,6.04066704990025e-09,1.8663030010301895e-08,1.7041157152064557e-08,-4.895882477207181e-08
2.655830555475802e-10,-4.616248383548793e-09,-1.5074852199870037e-09,5.693742199941454e-09,5.3209487926864085e-09,-2.951489241898031e-08,-2.9330284312401034e-09,2.5967260675052728e-08,1.5165804723160647e-09,-8.851376437357672e-10,-1.3283100286365368e-08,-6.867091784101831e-09,1.3469010406996773e-08,4.06583045009512e-09,-1.7297251825310056e-09,-6.467005320143215e-09,4.41660683581091e-08,-7.337220941927569e-09,-5.56214863056681e-09,-6.665093615909612e-10,-1.1918201647809212e-08,-7.452508166139182e-09,2.3184210246052217e-09,1.4847887030988716e-08,2.177948738024682e-09,4.761890493032439e-09,-2.311616537076233e-09,-4.858981439426202e-09,5.428434923793191e-10,-7.430290716037291e-09,5.036055739093825e-10,2.1490510482280456e-09,1.424630163837648e-09,4.990283325456701e-10,-1.0946013762058726e-08,9.657093791304305e-09
-4.102432338282114e-09,2.501861551262863e-09,-1.0575864850537187e-08,1.0141229189741807e-08,6.291802578939354e-09,-2.0214460105805188e-08,-5.78612913137988e-09,-1.2783777925129414e-09,-2.928145537151039e-08,1.4313749518990448e-08,-1.0080713264137842e-08,-4.2816929557432104e-08,3.6900617006452308e-09,7.221080594588258e-09,1.3297226209019186e-08,-9.680023227431889e-09,1.1368212649021103e-08,2.370623107539327e-10,1.9931064354494765e-08,-4.1827339647415585e-09,1.1108726369335464e-09,-7.496212539592761e-09,-1.910351155043344e-09,1.947237926458456e-10,1.6601115621073248e-09,1.0290499341536474e-08,-1.469943819443209e-10,3.419194982701157e-09,-9.965876879292068e-08,-8.7951150806731e-09,-2.4538333587287298e-09,4.825532085028783e-09,-4.4899334028514204e-08,1.7846396305198908e-09,2.546329935793068e-08,2.9833474302076723e-09
-6.092993665163249e-09,-4.616248383548793e-09,-1.3896705342020255e-08,1.0837721275969159e-09,2.9048066840786646e-08,1.6373080224951764e-08,7.128046000670629e-10,-1.1377651598643013e-09,1.5165804723160647e-09,7.702837256928774e-10,-9.280116453069809e-09,3.943400050943069e-10,-5.157935245581058e-09,1.0859965038356734e-08,-1.7297251825310056e-09,2.0081201146382455e-09,1.934019344673743e-08,-1.6339413710930728e-08,-1.1498517193953006e-08,-6.665093615909612e-10,-7.203402596633879e-09,-7.496212539592761e-09,8.561120756755969e-09,1.4008376902907571e-08,2.177948738024682e-09,-1.0736919853204796e-08,2.886151873049414e-09,3.1543260364808035e-10,-2.201709292659615e-08,-2.703446522200892e-09,1.6031494465273965e-09,-1.3005390320230958e-08,-1.1466509131086156e-09,2.4344311899682225e-08,1.4372622536562574e-10,2.736547466408723e-08
-1.2064677701317805e-08,2.1627020840853106e-08,2.2834539370464313e-08,1.4451032093187877e-08,-8.771167570031935e-09,-6.5562825168896666e-09,8.717191413154524e-10,1.0111607773310993e-08,3.198271714133227e-08,7.702837256928774e-10,1.3316835079102418e-08,1.2221742340390307e-08,3.2245857095603014e-09,-1.5054473334608076e-08,-3.6552675886092345e-09,1.8022342285206605e-08,-3.8017801129441864e-08,2.798940923476323e-08,5.5270784060645894e-09,-6.665093615909612e-10,-2.0257410526802744e-08,-7.408803792685603e-09,-1.0568812658373616e-08,5.002775083084998e-09,-4.915811646633017e-10,1.719089104401661e-08,7.391776246645776e-09,1.3594084635748516e-08,-1.2471615518094836e-08,1.0379954673567227e-09,7.214827263402057e-09,-3.890989780375165e-09,-1.2566631735211331e-08,9.275666935926186e-10,2.4955373545409998e-08,1.8114044930683804e-08
